what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.editor.css,3.1.0.1357340380,"com.aptana.editor.css",1375408810412
stopped,bundle,com.aptana.editor.diff,3.0.0.1337406272,"com.aptana.editor.diff",1375408810412
stopped,bundle,com.aptana.editor.xml.formatter,3.0.0.1354813217,"com.aptana.editor.xml.formatter",1375408810412
stopped,bundle,com.aptana.editor.xml,3.0.0.1364002257,"com.aptana.editor.xml",1375408810412
stopped,bundle,com.aptana.editor.js.formatter,3.0.3.1353527087,"com.aptana.editor.js.formatter",1375408810412
stopped,bundle,com.aptana.editor.json,3.0.0.1357856460,"com.aptana.editor.json",1375408810412
stopped,bundle,com.aptana.formatter.ui.epl,3.0.0.1348635775,"com.aptana.formatter.ui.epl",1375408810412
stopped,bundle,com.aptana.editor.dtd,3.0.0.1354746625,"com.aptana.editor.dtd",1375408810412
stopped,bundle,com.aptana.editor.idl,3.0.0.1352211749,"com.aptana.editor.idl",1375408810412
stopped,bundle,com.aptana.editor.js,3.0.3.1363999525,"com.aptana.editor.js",1375408810412
stopped,bundle,com.aptana.editor.php.epl,3.3.0.1358460206,"com.aptana.editor.php.epl",1375408810412
stopped,bundle,com.aptana.editor.ruby,3.0.3.1337406325,"com.aptana.editor.ruby",1375408810412
stopped,bundle,com.aptana.deploy.ftp,3.0.3.1355455818,"com.aptana.deploy.ftp",1375408810412
stopped,bundle,com.aptana.syncing.ui,3.0.3.1359508431,"com.aptana.syncing.ui",1375408810412
stopped,bundle,com.aptana.ui.secureftp,3.0.0.1337406272,"com.aptana.ui.secureftp",1375408810412
stopped,bundle,com.aptana.ui.ftp,3.0.0.1340804502,"com.aptana.ui.ftp",1375408810413
stopped,bundle,com.aptana.ui.s3,3.0.0.1337406272,"com.aptana.ui.s3",1375408810413
stopped,bundle,com.aptana.ui.io,3.0.0.1363385818,"com.aptana.ui.io",1375408810413
stopped,bundle,com.aptana.editor.text,3.0.0.1339173764,"com.aptana.editor.text",1375408810413
stopped,bundle,com.aptana.editor.yaml,3.0.0.1352211749,"com.aptana.editor.yaml",1375408810413
