what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553235177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553236937
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374553244717
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1374553252424
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1374553253262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553253650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553256977
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374553258128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553265142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553279051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553279620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553284664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553285667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553292290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553296544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553297713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553303649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553306923
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374553333082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553339951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553349446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1374553350918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1374553354721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553354965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553360167
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374553361252
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374553361840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553365908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553370184
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374553370197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553371131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553375120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553375884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553380111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553381011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553384386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553385649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374553386443
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374553423430
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374553425330
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1374553425332
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1374553445574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374553452183
