what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374621046163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621055798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621062644
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374621074244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1374621078230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1374621079635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374621079875
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374621081018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621082945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621085277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374621085316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374621085316
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374621086230
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374621087116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621090309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621093872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621094828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621104534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621105498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374621108893
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374621115757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1374621119126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1374621119385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1374621119537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1374621119710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1374621119849
